id,file,text
2663,./data/train/MJKR0/SI1831.WAV.wav,Behind him
2664,./data/train/MJKR0/SI571.WAV.wav,Steam baths writes: do steam baths have any health value?
2665,./data/train/MJKR0/SX121.WAV.wav,Trespassing is forbidden and subject to penalty.
2666,./data/train/MJKR0/SX211.WAV.wav,Only the best players enjoy popularity.
2667,./data/train/MJKR0/SX301.WAV.wav,We like bleu cheese but Victor prefers swiss cheese.
2668,./data/train/MJKR0/SX31.WAV.wav,A good attitude is unbeatable.
2669,./data/train/MJKR0/SX391.WAV.wav,They all like long hot showers.
2670,./data/train/MJLB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2671,./data/train/MJLB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2672,./data/train/MJLB0/SI1616.WAV.wav,He didn't figure her at all
2673,./data/train/MJLB0/SI2246.WAV.wav,Real bright along those lines
2674,./data/train/MJLB0/SI986.WAV.wav,Ant bites were eased by applying liquid bluing.
2675,./data/train/MJLB0/SX176.WAV.wav,Buying a thoroughbred horse requires intuition and expertise.
2676,./data/train/MJLB0/SX266.WAV.wav,Withdraw only as much money as you need.
2677,./data/train/MJLB0/SX356.WAV.wav,Diane may splurge and buy a turquoise necklace.
2678,./data/train/MJLB0/SX446.WAV.wav,Thomas thinks a larger clamp solves the problem.
2679,./data/train/MJLB0/SX86.WAV.wav,Hispanic costumes are quite colorful.
2680,./data/train/MJLG1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2681,./data/train/MJLG1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2682,./data/train/MJLG1/SI1012.WAV.wav,Beverages are made from seeds the world over.
2683,./data/train/MJLG1/SI1642.WAV.wav,You've not seemed like them
2684,./data/train/MJLG1/SI2272.WAV.wav,Perhaps one bored holes in the stone with some kind of an electric gadget.
2685,./data/train/MJLG1/SX112.WAV.wav,Tugboats are capable of hauling huge loads.
2686,./data/train/MJLG1/SX202.WAV.wav,How much allowance do you get?
2687,./data/train/MJLG1/SX22.WAV.wav,When all else fails
2688,./data/train/MJLG1/SX292.WAV.wav,These exclusive documents must be locked up at all times.
2689,./data/train/MJLG1/SX382.WAV.wav,George is paranoid about a future gas shortage.
2690,./data/train/MJLS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2691,./data/train/MJLS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2692,./data/train/MJLS0/SI1096.WAV.wav,He wore a brown knit sport shirt with no tie.
2693,./data/train/MJLS0/SI1726.WAV.wav,And men also used vacuum cleaners in both rooms
2694,./data/train/MJLS0/SI466.WAV.wav,Then we'd really have someplace to go.
2695,./data/train/MJLS0/SX106.WAV.wav,A huge tapestry hung in her hallway.
2696,./data/train/MJLS0/SX16.WAV.wav,A roll of wire lay near the wall.
2697,./data/train/MJLS0/SX196.WAV.wav,How do oysters make pearls?
2698,./data/train/MJLS0/SX286.WAV.wav,In every major cloverleaf
2699,./data/train/MJLS0/SX376.WAV.wav,Women may never become completely equal to men.
2700,./data/train/MJMA0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2701,./data/train/MJMA0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2702,./data/train/MJMA0/SI1495.WAV.wav,Two gas lamps were no more than a misleading glow.
2703,./data/train/MJMA0/SI2125.WAV.wav,His black hat with its wide brim
2704,./data/train/MJMA0/SI865.WAV.wav,Neither are beds
2705,./data/train/MJMA0/SX145.WAV.wav,Too much curiosity can get you into trouble.
2706,./data/train/MJMA0/SX235.WAV.wav,I itemize all accounts in my agency.
2707,./data/train/MJMA0/SX325.WAV.wav,The full moon shone brightly that night.
2708,./data/train/MJMA0/SX415.WAV.wav,Move the garbage nearer to the large window.
2709,./data/train/MJMA0/SX55.WAV.wav,The lack of heat compounded the tenant's grievances.
2710,./data/train/MJMD0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2711,./data/train/MJMD0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2712,./data/train/MJMD0/SI1028.WAV.wav,But now she sank lower to the rock.
2713,./data/train/MJMD0/SI1658.WAV.wav,Where were they now?
2714,./data/train/MJMD0/SI2288.WAV.wav,Another brand of indefinite reference arises out of the use of the double verb.
2715,./data/train/MJMD0/SX128.WAV.wav,Lots of foreign movies have subtitles.
2716,./data/train/MJMD0/SX218.WAV.wav,Try to recall the events in chronological order.
2717,./data/train/MJMD0/SX308.WAV.wav,Shipbuilding is a most fascinating process.
2718,./data/train/MJMD0/SX38.WAV.wav,Young people participate in athletic activities.
2719,./data/train/MJMD0/SX398.WAV.wav,Children can consume many fruit candies in one sitting.
2720,./data/train/MJMM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2721,./data/train/MJMM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2722,./data/train/MJMM0/SI1255.WAV.wav,My sincere wish is that he continues to add to this record he sets here today.
2723,./data/train/MJMM0/SI1885.WAV.wav,The mudwagon had caught fire also.
2724,./data/train/MJMM0/SI625.WAV.wav,A tiny handful never did make the concert.
2725,./data/train/MJMM0/SX175.WAV.wav,Severe myopia contributed to Ron's inferiority complex.
2726,./data/train/MJMM0/SX265.WAV.wav,The saw is broken
2727,./data/train/MJMM0/SX355.WAV.wav,Dolphins are intelligent marine mammals.
2728,./data/train/MJMM0/SX445.WAV.wav,What is this large thing by the ironing board?
2729,./data/train/MJMM0/SX85.WAV.wav,Cement is measured in cubic yards.
2730,./data/train/MJPG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2731,./data/train/MJPG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2732,./data/train/MJPG0/SI1191.WAV.wav,All chance of fulfilling my destiny is over.
2733,./data/train/MJPG0/SI1821.WAV.wav,These planets were much bigger
2734,./data/train/MJPG0/SI561.WAV.wav,This is going to be a language lesson
2735,./data/train/MJPG0/SX111.WAV.wav,His sudden departure shocked the cast.
2736,./data/train/MJPG0/SX201.WAV.wav,Approach your interview with statuesque composure.
2737,./data/train/MJPG0/SX21.WAV.wav,Alfalfa is healthy for you.
2738,./data/train/MJPG0/SX291.WAV.wav,The avalanche triggered a minor earthquake.
2739,./data/train/MJPG0/SX381.WAV.wav,We welcome many new students each year.
2740,./data/train/MJPM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2741,./data/train/MJPM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2742,./data/train/MJPM0/SI1368.WAV.wav,The batting average of one success out of seven increased to one out of three.
2743,./data/train/MJPM0/SI1998.WAV.wav,She took it grudgingly
2744,./data/train/MJPM0/SI738.WAV.wav,Don't plan meals that are too complicated.
2745,./data/train/MJPM0/SX108.WAV.wav,His scalp was blistered from today's hot sun.
2746,./data/train/MJPM0/SX18.WAV.wav,Alimony harms a divorced man's wealth.
2747,./data/train/MJPM0/SX198.WAV.wav,Norwegian sweaters are made of lamb's wool.
2748,./data/train/MJPM0/SX288.WAV.wav,Brush fires are common in the dry underbrush of Nevada.
2749,./data/train/MJPM0/SX378.WAV.wav,I just saw Jim near the new archeological museum.
2750,./data/train/MJPM1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2751,./data/train/MJPM1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2752,./data/train/MJPM1/SI1897.WAV.wav,She seemed irritated.
2753,./data/train/MJPM1/SI2280.WAV.wav,Many shapes in bathtubs.
2754,./data/train/MJPM1/SI761.WAV.wav,Paperweight may be personalized on back while clay is leather hard.
2755,./data/train/MJPM1/SX131.WAV.wav,We plan to build a new beverage plant.
2756,./data/train/MJPM1/SX221.WAV.wav,Cory attacked the project with extra determination.
2757,./data/train/MJPM1/SX311.WAV.wav,My desires are simple: give me one informative paragraph on the subject.
2758,./data/train/MJPM1/SX401.WAV.wav,The taxicab broke down and caused a traffic jam.
2759,./data/train/MJPM1/SX41.WAV.wav,Etiquette mandates compliance with existing regulations.
2760,./data/train/MJRA0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2761,./data/train/MJRA0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2762,./data/train/MJRA0/SI1236.WAV.wav,Boy
2763,./data/train/MJRA0/SI1866.WAV.wav,Thirty-five they rode at a measured pace through the valley.
2764,./data/train/MJRA0/SI606.WAV.wav,With this no loyal citizen can quarrel.
2765,./data/train/MJRA0/SX156.WAV.wav,Our experiment's positive outcome was unexpected.
2766,./data/train/MJRA0/SX246.WAV.wav,How ancient is this subway escalator?
2767,./data/train/MJRA0/SX336.WAV.wav,Rob made Hungarian goulash for dinner and gooseberry pie for dessert.
2768,./data/train/MJRA0/SX426.WAV.wav,A moth zig-zagged along the path through Otto's garden.
2769,./data/train/MJRA0/SX66.WAV.wav,We got drenched from the uninterrupted rain.
2770,./data/train/MJRG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2771,./data/train/MJRG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2772,./data/train/MJRG0/SI1366.WAV.wav,Our campus
2773,./data/train/MJRG0/SI1996.WAV.wav,You shall see her at dinner.
2774,./data/train/MJRG0/SI736.WAV.wav,Also make sure thermometer does not touch the revolving spit or hit the coals.
2775,./data/train/MJRG0/SX106.WAV.wav,A huge tapestry hung in her hallway.
2776,./data/train/MJRG0/SX16.WAV.wav,A roll of wire lay near the wall.
2777,./data/train/MJRG0/SX286.WAV.wav,In every major cloverleaf
2778,./data/train/MJRG0/SX352.WAV.wav,According to my interpretation of the problem
2779,./data/train/MJRG0/SX376.WAV.wav,Women may never become completely equal to men.
2780,./data/train/MJRH0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2781,./data/train/MJRH0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2782,./data/train/MJRH0/SI1125.WAV.wav,But in every period it has been humanism.
2783,./data/train/MJRH0/SI1755.WAV.wav,Only then did he decide he didn't want one.
2784,./data/train/MJRH0/SI1840.WAV.wav,The good man chortled appreciatively and decided the trip was worth his time.
2785,./data/train/MJRH0/SX135.WAV.wav,Technical writers can abbreviate in bibliographies.
2786,./data/train/MJRH0/SX225.WAV.wav,Keep the thermometer under your tongue!
2787,./data/train/MJRH0/SX315.WAV.wav,Bob found more clams at the ocean's edge.
2788,./data/train/MJRH0/SX405.WAV.wav,Of course you can have another tunafish sandwich.
2789,./data/train/MJRH0/SX45.WAV.wav,Addition and subtraction are learned skills.
2790,./data/train/MJRH1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2791,./data/train/MJRH1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2792,./data/train/MJRH1/SI1558.WAV.wav,He reached out and felt the bath towel hanging on the towel rack over the tub.
2793,./data/train/MJRH1/SI1774.WAV.wav,There was no hint of a violent struggle now.
2794,./data/train/MJRH1/SI514.WAV.wav,You're afraid to talk to a guy you idolize.
2795,./data/train/MJRH1/SX154.WAV.wav,Orange juice tastes funny after toothpaste.
2796,./data/train/MJRH1/SX244.WAV.wav,Herb's birthday occurs frequently on Thanksgiving.
2797,./data/train/MJRH1/SX334.WAV.wav,Often you'll get back more than you put in.
2798,./data/train/MJRH1/SX424.WAV.wav,Top zinnias rarely have crooked stems.
2799,./data/train/MJRH1/SX64.WAV.wav,Regular attendance is seldom required.
2800,./data/train/MJRK0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2801,./data/train/MJRK0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2802,./data/train/MJRK0/SI1662.WAV.wav,Did anyone see my cab?
2803,./data/train/MJRK0/SI2103.WAV.wav,See you in about an hour.
2804,./data/train/MJRK0/SI880.WAV.wav,The revolution now under way in materials handling makes this much easier.
2805,./data/train/MJRK0/SX160.WAV.wav,As coauthors
2806,./data/train/MJRK0/SX250.WAV.wav,The Boston Ballet overcame their funding shortage.
2807,./data/train/MJRK0/SX340.WAV.wav,Ducks have webbed feet and colorful feathers.
2808,./data/train/MJRK0/SX430.WAV.wav,Those who are not purists use canned vegetables when making stew.
2809,./data/train/MJRK0/SX70.WAV.wav,Did you eat yet?
2810,./data/train/MJRP0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2811,./data/train/MJRP0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2812,./data/train/MJRP0/SI1835.WAV.wav,The tapes show that.
2813,./data/train/MJRP0/SI1845.WAV.wav,The sudden solitude had lost its momentary charm and become oppressive.
2814,./data/train/MJRP0/SI585.WAV.wav,Our entire economy will have a terrific uplift.
2815,./data/train/MJRP0/SX135.WAV.wav,Technical writers can abbreviate in bibliographies.
2816,./data/train/MJRP0/SX225.WAV.wav,Keep the thermometer under your tongue!
2817,./data/train/MJRP0/SX315.WAV.wav,Bob found more clams at the ocean's edge.
2818,./data/train/MJRP0/SX405.WAV.wav,Of course you can have another tunafish sandwich.
2819,./data/train/MJRP0/SX45.WAV.wav,Addition and subtraction are learned skills.
2820,./data/train/MJSR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2821,./data/train/MJSR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2822,./data/train/MJSR0/SI1424.WAV.wav,It had assumed the terrifying inertia of inanimate matter.
2823,./data/train/MJSR0/SI2054.WAV.wav,He slipped outside
2824,./data/train/MJSR0/SI794.WAV.wav,You should firmly insist that no bobby pins or hair pins be worn in the water.
2825,./data/train/MJSR0/SX164.WAV.wav,Curiosity and mediocrity seldom coexist.
2826,./data/train/MJSR0/SX254.WAV.wav,Do they allow atheists in church?
2827,./data/train/MJSR0/SX344.WAV.wav,I know I didn't meet her early enough.
2828,./data/train/MJSR0/SX434.WAV.wav,Each stag surely finds a big fawn.
2829,./data/train/MJSR0/SX74.WAV.wav,An official deadline cannot be postponed.
2830,./data/train/MJWG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2831,./data/train/MJWG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2832,./data/train/MJWG0/SI2155.WAV.wav,He was kneeling to tie his shoelaces.
2833,./data/train/MJWG0/SI813.WAV.wav,Push-ups: push-ups are essential
2834,./data/train/MJWG0/SI895.WAV.wav,Adults take a long time to convince and you are thwarted if you try to push.
2835,./data/train/MJWG0/SX175.WAV.wav,Severe myopia contributed to Ron's inferiority complex.
2836,./data/train/MJWG0/SX265.WAV.wav,Saw is broken
2837,./data/train/MJWG0/SX355.WAV.wav,Dolphins are intelligent marine mammals.
2838,./data/train/MJWG0/SX445.WAV.wav,What is this large thing by the ironing board?
2839,./data/train/MJWG0/SX85.WAV.wav,Cement is measured in cubic yards.
2840,./data/train/MJWS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2841,./data/train/MJWS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2842,./data/train/MJWS0/SI1143.WAV.wav,Most assuredly ideas are invaluable.
2843,./data/train/MJWS0/SI1773.WAV.wav,The room looked normal and even commonplace.
2844,./data/train/MJWS0/SI513.WAV.wav,This is no surprising trait for a ballplayer.
2845,./data/train/MJWS0/SX153.WAV.wav,Scholastic aptitude is judged by standardized tests.
2846,./data/train/MJWS0/SX243.WAV.wav,They all agree that the essay is barely intelligible.
2847,./data/train/MJWS0/SX333.WAV.wav,An adult male baboon's teeth are not suitable for eating shellfish.
2848,./data/train/MJWS0/SX423.WAV.wav,Smash lightbulbs and their cash value will diminish to nothing.
2849,./data/train/MJWS0/SX63.WAV.wav,Continental drift is a geological theory.
2850,./data/train/MJWT0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2851,./data/train/MJWT0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2852,./data/train/MJWT0/SI1291.WAV.wav,They should live in modest circumstances
2853,./data/train/MJWT0/SI1381.WAV.wav,But briefly
2854,./data/train/MJWT0/SI751.WAV.wav,Serve in frankfurter buns or as a meat dish.
2855,./data/train/MJWT0/SX121.WAV.wav,Trespassing is forbidden and subject to penalty.
2856,./data/train/MJWT0/SX211.WAV.wav,Only the best players enjoy popularity.
2857,./data/train/MJWT0/SX301.WAV.wav,We like bleu cheese but Victor prefers swiss cheese.
2858,./data/train/MJWT0/SX31.WAV.wav,A good attitude is unbeatable.
2859,./data/train/MJWT0/SX391.WAV.wav,They all like long hot showers.
2860,./data/train/MJXA0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2861,./data/train/MJXA0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2862,./data/train/MJXA0/SI1507.WAV.wav,The walls bulged
2863,./data/train/MJXA0/SI2137.WAV.wav,The eye is all
2864,./data/train/MJXA0/SI877.WAV.wav,The figure five is important in insurance.
2865,./data/train/MJXA0/SX157.WAV.wav,Remove the splinter with a pair of tweezers.
2866,./data/train/MJXA0/SX247.WAV.wav,The cigarettes in the clay ashtray overflowed onto the oak table.
2867,./data/train/MJXA0/SX337.WAV.wav,Bob bandaged both wounds with the skill of a doctor.
2868,./data/train/MJXA0/SX427.WAV.wav,Every cab needs repainting often.
2869,./data/train/MJXA0/SX67.WAV.wav,Last year's gas shortage caused steep price increases.
2870,./data/train/MJXL0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2871,./data/train/MJXL0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2872,./data/train/MJXL0/SI1172.WAV.wav,He was busy
2873,./data/train/MJXL0/SI1795.WAV.wav,He shrugged casually.
2874,./data/train/MJXL0/SI542.WAV.wav,She came back the other day to reassure me.
2875,./data/train/MJXL0/SX182.WAV.wav,Thick glue oozed out of the tube.
2876,./data/train/MJXL0/SX272.WAV.wav,Allow each child to have an ice pop.
2877,./data/train/MJXL0/SX362.WAV.wav,The annoying raccoons slipped into Phil's garden every night.
2878,./data/train/MJXL0/SX452.WAV.wav,In developing film
2879,./data/train/MJXL0/SX92.WAV.wav,A large household needs lots of appliances.
2880,./data/train/MKAG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2881,./data/train/MKAG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2882,./data/train/MKAG0/SI1609.WAV.wav,The name fell with lazy affectionate remembrance from her lips.
2883,./data/train/MKAG0/SI2239.WAV.wav,The leagues are full of guys like that.
2884,./data/train/MKAG0/SI979.WAV.wav,Almost everybody in the senior class is married
2885,./data/train/MKAG0/SX169.WAV.wav,How would you evaluate this algebraic expression?
2886,./data/train/MKAG0/SX259.WAV.wav,Tornados often destroy acres of farm land.
2887,./data/train/MKAG0/SX30.WAV.wav,Get a calico cat to keep.
2888,./data/train/MKAG0/SX439.WAV.wav,That stinging vapor was caused by chloride vaporization.
2889,./data/train/MKAG0/SX79.WAV.wav,Will you please describe the idiotic predicament.
2890,./data/train/MKAH0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2891,./data/train/MKAH0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2892,./data/train/MKAH0/SI1528.WAV.wav,See
2893,./data/train/MKAH0/SI2158.WAV.wav,For a moment he felt like a thief discovered.
2894,./data/train/MKAH0/SI898.WAV.wav,Where can we get this cereal he likes so much?
2895,./data/train/MKAH0/SX178.WAV.wav,She encouraged her children to make their own Halloween costumes.
2896,./data/train/MKAH0/SX268.WAV.wav,The jaw operates by using antagonistic muscles.
2897,./data/train/MKAH0/SX358.WAV.wav,George seldom watches daytime movies.
2898,./data/train/MKAH0/SX448.WAV.wav,Spherical gifts are difficult to wrap.
2899,./data/train/MKAH0/SX88.WAV.wav,Flying standby can be practical if you want to save money.
2900,./data/train/MKAJ0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2901,./data/train/MKAJ0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2902,./data/train/MKAJ0/SI1414.WAV.wav,How ya gonna keep 'em down on the farm?
2903,./data/train/MKAJ0/SI2044.WAV.wav,Wet also were the marine's fatigues and the face had an oily film.
2904,./data/train/MKAJ0/SI784.WAV.wav,It is a big project
2905,./data/train/MKAJ0/SX154.WAV.wav,Orange juice tastes funny after toothpaste.
2906,./data/train/MKAJ0/SX244.WAV.wav,Herb's birthday occurs frequently on Thanksgiving.
2907,./data/train/MKAJ0/SX334.WAV.wav,Often you'll get back more than you put in.
2908,./data/train/MKAJ0/SX424.WAV.wav,Top zinnias rarely have crooked stems.
2909,./data/train/MKAJ0/SX64.WAV.wav,Regular attendance is seldom required.
2910,./data/train/MKAM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2911,./data/train/MKAM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2912,./data/train/MKAM0/SI1250.WAV.wav,Evidence that other sources of financing are unavailable must be provided.
2913,./data/train/MKAM0/SI1316.WAV.wav,Space probes have yielded little information.
2914,./data/train/MKAM0/SI1465.WAV.wav,This process is especially difficult since gyro drifting is typically random.
2915,./data/train/MKAM0/SX146.WAV.wav,Cyclical programs will never compile.
2916,./data/train/MKAM0/SX236.WAV.wav,Clear pronunciation is appreciated.
2917,./data/train/MKAM0/SX326.WAV.wav,Steve collects rare and novel coins.
2918,./data/train/MKAM0/SX416.WAV.wav,A huge power outage rarely occurs.
2919,./data/train/MKAM0/SX56.WAV.wav,Academic aptitude guarantees your diploma.
2920,./data/train/MKDB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2921,./data/train/MKDB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2922,./data/train/MKDB0/SI2132.WAV.wav,She took it with her wherever she went; she chose it.
2923,./data/train/MKDB0/SI588.WAV.wav,Why do we need bigger and better bombs?
2924,./data/train/MKDB0/SI872.WAV.wav,Then fill the system and add a rust inhibitor.
2925,./data/train/MKDB0/SX152.WAV.wav,Mosquitoes exist in warm
2926,./data/train/MKDB0/SX242.WAV.wav,May I order a strawberry sundae after I eat dinner?
2927,./data/train/MKDB0/SX332.WAV.wav,Todd placed top priority on getting his bike fixed.
2928,./data/train/MKDB0/SX422.WAV.wav,Once you finish greasing your chain
2929,./data/train/MKDB0/SX62.WAV.wav,Any contributions will be greatly appreciated.
2930,./data/train/MKDD0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2931,./data/train/MKDD0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2932,./data/train/MKDD0/SI1567.WAV.wav,He drove sensual patterns off
2933,./data/train/MKDD0/SI2197.WAV.wav,The ward was a small one
2934,./data/train/MKDD0/SI937.WAV.wav,Let the orthodontist decide the proper time to start treatment
2935,./data/train/MKDD0/SX127.WAV.wav,The emperor had a mean temper.
2936,./data/train/MKDD0/SX217.WAV.wav,How permanent are their records?
2937,./data/train/MKDD0/SX307.WAV.wav,The meeting is now adjourned.
2938,./data/train/MKDD0/SX37.WAV.wav,Critical equipment needs proper maintenance.
2939,./data/train/MKDD0/SX397.WAV.wav,Tim takes Sheila to see movies twice a week.
2940,./data/train/MKDT0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2941,./data/train/MKDT0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2942,./data/train/MKDT0/SI2153.WAV.wav,He recognized his jacket and trousers.
2943,./data/train/MKDT0/SI814.WAV.wav,Fall slowly forward onto the hands and let the body down to rest on the floor.
2944,./data/train/MKDT0/SI893.WAV.wav,There's never enough corn
2945,./data/train/MKDT0/SX173.WAV.wav,Whoever cooperates in finding Nan's cameo will be rewarded.
2946,./data/train/MKDT0/SX263.WAV.wav,How oily do you like your salad dressing?
2947,./data/train/MKDT0/SX353.WAV.wav,A connoisseur will enjoy this shellfish dish.
2948,./data/train/MKDT0/SX443.WAV.wav,A lone star shone in the early evening sky.
2949,./data/train/MKDT0/SX83.WAV.wav,My instructions desperately need updating.
2950,./data/train/MKES0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2951,./data/train/MKES0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2952,./data/train/MKES0/SI1253.WAV.wav,Most of our aid will go to those nearing self-sufficiency.
2953,./data/train/MKES0/SI1883.WAV.wav,Some tore entirely through the whipsawed post oak.
2954,./data/train/MKES0/SI623.WAV.wav,He showed puny men attacked by splendidly tyrannical machines.
2955,./data/train/MKES0/SX173.WAV.wav,Whoever cooperates in finding Nan's cameo will be rewarded.
2956,./data/train/MKES0/SX263.WAV.wav,How oily do you like your salad dressing?
2957,./data/train/MKES0/SX353.WAV.wav,A connoisseur will enjoy this shellfish dish.
2958,./data/train/MKES0/SX443.WAV.wav,A lone star shone in the early evening sky.
2959,./data/train/MKES0/SX83.WAV.wav,My instructions desperately need updating.
2960,./data/train/MKJO0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2961,./data/train/MKJO0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2962,./data/train/MKJO0/SI1517.WAV.wav,Hired
2963,./data/train/MKJO0/SI2147.WAV.wav,When they got home at midnight she was tired out.
2964,./data/train/MKJO0/SI887.WAV.wav,Another
2965,./data/train/MKJO0/SX167.WAV.wav,Employee layoffs coincided with the company's reorganization.
2966,./data/train/MKJO0/SX257.WAV.wav,We're open every Monday evening.
2967,./data/train/MKJO0/SX424.WAV.wav,Top zinnias rarely have crooked stems.
2968,./data/train/MKJO0/SX437.WAV.wav,They used an aggressive policeman to flag thoughtless motorists.
2969,./data/train/MKJO0/SX77.WAV.wav,Bagpipes and bongos are musical instruments.
2970,./data/train/MKLN0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2971,./data/train/MKLN0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2972,./data/train/MKLN0/SI1598.WAV.wav,The flat-bottomed boat swung slowly to the pull of the current.
2973,./data/train/MKLN0/SI2228.WAV.wav,Suppose what's-his-name got a sunburn?
2974,./data/train/MKLN0/SI968.WAV.wav,Along the main thoroughfares hardly a house had not been peppered.
2975,./data/train/MKLN0/SX158.WAV.wav,The drunkard is a social outcast.
2976,./data/train/MKLN0/SX248.WAV.wav,Reading in poor light gives you eyestrain.
2977,./data/train/MKLN0/SX338.WAV.wav,The dark
2978,./data/train/MKLN0/SX428.WAV.wav,A crab challenged me
2979,./data/train/MKLN0/SX68.WAV.wav,Upgrade your status to reflect your wealth.
2980,./data/train/MKLR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2981,./data/train/MKLR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2982,./data/train/MKLR0/SI1059.WAV.wav,They know little about their machinery beyond mechanical details.
2983,./data/train/MKLR0/SI1689.WAV.wav,Then he heard the outer door closing.
2984,./data/train/MKLR0/SI2319.WAV.wav,Maybe they're delivering the desk now!
2985,./data/train/MKLR0/SX159.WAV.wav,The government sought authorization of his citizenship.
2986,./data/train/MKLR0/SX249.WAV.wav,I ate every oyster on Nora's plate.
2987,./data/train/MKLR0/SX339.WAV.wav,Did Shawn catch that big goose without help?
2988,./data/train/MKLR0/SX429.WAV.wav,Toothpaste tube should be squeezed from the bottom.
2989,./data/train/MKLR0/SX69.WAV.wav,Eat your raisins outdoors on the porch steps.
2990,./data/train/MKLS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
2991,./data/train/MKLS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
2992,./data/train/MKLS0/SI1437.WAV.wav,A concurrent effort is needed to make oceanographic data useful on the spot.
2993,./data/train/MKLS0/SI1533.WAV.wav,At home
2994,./data/train/MKLS0/SI2067.WAV.wav,Yeah
2995,./data/train/MKLS0/SX177.WAV.wav,Does Creole cooking use curry?
2996,./data/train/MKLS0/SX267.WAV.wav,Draw every outer line first
2997,./data/train/MKLS0/SX357.WAV.wav,The moisture in my eyes is from eyedrops
2998,./data/train/MKLS0/SX447.WAV.wav,First add milk to the shredded cheese.
2999,./data/train/MKLS0/SX87.WAV.wav,Primitive tribes have an upbeat attitude.
3000,./data/train/MKLS1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3001,./data/train/MKLS1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
